"ID","ModelName_1","ModelName_2","ModelTexture_1","ModelTexture_2","InventoryIcon_1","InventoryIcon_2","GeosetGroup_1","GeosetGroup_2","GeosetGroup_3","Flags","SpellVisualID","GroupSoundIndex","HelmetGeosetVis_1","HelmetGeosetVis_2","Texture_1","Texture_2","Texture_3","Texture_4","Texture_5","Texture_6","Texture_7","Texture_8","ItemVisual","ParticleColorID"
"110158","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Leather_B_01Black_Boot_LL","Leather_B_01Black_Boot_FO","0","0"
"110159","","","","","INV_Boots_06","","1","0","0","0","0","7","0","0","","","","","","","Leather_B_01Black_Boot_LL","Leather_B_01Black_Boot_FO","0","0"
"110160","","","","","INV_Boots_Fabric_01","","1","0","0","0","0","7","0","0","","","","","","","Leather_C_01Dark_Boot_LL","Leather_C_01Dark_Boot_FO","0","0"
"110161","","","","","INV_Boots_07","","1","0","0","0","0","7","0","0","","","","","","","Leather_C_01Dark_Boot_LL","Leather_C_01Dark_Boot_FO","0","0"
"110162","Helm_Eyepatch_A_01.mdx","","Helm_Eyepatch_A_01Black","","INV_Shield_09","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"110163","Helm_Eyepatch_A_01.mdx","","Helm_Eyepatch_A_01Black","","INV_Misc_Bandana_03","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"110164","Helm_Eyepatch_A_01.mdx","","Helm_Eyepatch_A_01Black","","INV_Helmet_45","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"110165","Helm_Eyepatch_A_01.mdx","","Helm_Eyepatch_A_01Black","","INV_Shield_09","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"110166","","","","","INV_Pants_13","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_02Gold_Pant_LU","Cloth_A_02Gold_Pant_LL","","0","0"
"110167","","","","","INV_Pants_06","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_02Gold_Pant_LU","Cloth_A_02Gold_Pant_LL","","0","0"
"110168","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Leather_A_02Black_Boot_LL","Leather_A_02Black_Boot_FO","0","0"
"110169","","","","","INV_Boots_06","","1","0","0","0","0","7","0","0","","","","","","","Leather_A_02Black_Boot_LL","Leather_A_02Black_Boot_FO","0","0"
"110170","","","","","INV_Pants_07","","0","0","0","0","0","7","0","0","","","","","","Leather_B_02Brown_Pant_LU","Leather_B_02Brown_Pant_LL","","0","0"
"110171","","","","","INV_Pants_Wolf","","0","0","0","0","0","7","0","0","","","","","","Leather_B_02Brown_Pant_LU","Leather_B_02Brown_Pant_LL","","0","0"
"110172","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Leather_B_02Brown_Boot_LL","Leather_B_02Brown_Boot_FO","0","0"
"110173","","","","","INV_Boots_08","","1","0","0","0","0","7","0","0","","","","","","","Leather_B_02Brown_Boot_LL","Leather_B_02Brown_Boot_FO","0","0"
"110174","","","","","INV_Boots_Plate_09","","1","0","0","0","0","11","0","0","","","","","","","Leather_B_02Brown_Boot_LL","Leather_B_02Brown_Boot_FO","0","0"
"110175","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Leather_B_02Black_Boot_LL","Leather_B_02Black_Boot_FO","0","0"
"110176","","","","","INV_Boots_06","","1","0","0","0","0","7","0","0","","","","","","","Leather_B_02Black_Boot_LL","Leather_B_02Black_Boot_FO","0","0"
"110177","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Leather_B_02Black_Boot_LL","Leather_B_02Black_Boot_FO","0","0"
"110178","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Mail_A_02Purple_Pant_LU","Mail_A_02Purple_Pant_LL","","0","0"
"110179","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Mail_A_02Purple_Pant_LU","Mail_A_02Purple_Pant_LL","","0","0"
"110180","","","","","INV_Bracer_08","","1","0","0","0","0","7","0","0","","","","","","","Mail_A_02Purple_Boot_LL","Mail_A_02Purple_Boot_FO","0","0"
"110181","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Mail_A_02Purple_Boot_LL","Mail_A_02Purple_Boot_FO","0","0"
"110182","","","","","INV_Pants_08","","0","0","0","0","0","7","0","0","","","","","","Leather_B_02Red_Pant_LU","Leather_B_02Red_Pant_LL","","0","0"
"110183","","","","","INV_Pants_Wolf","","0","0","0","0","0","7","0","0","","","","","","Leather_B_02Red_Pant_LU","Leather_B_02Red_Pant_LL","","0","0"
"110184","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Leather_B_02Red_Boot_LL","Leather_B_02Red_Boot_FO","0","0"
"110185","","","","","INV_Boots_07","","1","0","0","0","0","7","0","0","","","","","","","Leather_B_02Red_Boot_LL","Leather_B_02Red_Boot_FO","0","0"
"110186","","","","","INV_Chest_Leather_09","","0","0","0","0","0","7","0","0","Mail_B_01Black_Sleeve_AU","","","Mail_B_01Black_Chest_TU","Mail_B_01Black_Chest_TL","","","","0","0"
"110187","","","","","INV_Chest_Chain_09","","0","0","0","0","0","10","0","0","Mail_B_01Black_Sleeve_AU","","","Mail_B_01Black_Chest_TU","Mail_B_01Black_Chest_TL","","","","0","0"
"110188","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Mail_B_01Black_Pant_LU","Mail_B_01Black_Pant_LL","","0","0"
"110189","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Mail_B_01Black_Pant_LU","Mail_B_01Black_Pant_LL","","0","0"
"110190","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Mail_B_01Black_Pant_LU","Mail_B_01Black_Pant_LL","","0","0"
"110191","","","","","INV_Boots_08","","1","0","0","0","0","7","0","0","","","","","","","Mail_B_01Black_Boot_LL","Mail_B_01Black_Boot_FO","0","0"
"110192","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Mail_B_01Black_Boot_LL","Mail_B_01Black_Boot_FO","0","0"
"110193","Helm_Monocle_A_01.mdx","","Helm_Monocle_A_01Silver","","INV_Misc_Spyglass_03","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"110194","Helm_Monocle_A_01.mdx","","Helm_Monocle_A_01Silver","","INV_Misc_Spyglass_03","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"110195","Helm_Monocle_A_01.mdx","","Helm_Monocle_A_01Silver","","INV_Misc_Spyglass_03","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"110196","","","","","INV_Belt_26","","0","0","0","0","0","7","0","0","","","","","","Plate_A_01Copper_Belt_LU","","","0","0"
"110197","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Plate_A_01Copper_Belt_LU","","","0","0"
"110198","","","","","INV_Bracer_11","","0","0","0","0","0","7","0","0","","Cloth_R_02_Glove_AL","","","","","","","0","0"
"110199","","","","","INV_Bracer_02","","0","0","0","0","0","7","0","0","","Cloth_R_02_Glove_AL","","","","","","","0","0"
"110200","LShoulder_Leather_C_01.mdx","RShoulder_Leather_C_01.mdx","Shoulder_Leather_C_01Green","Shoulder_Leather_C_01Green","INV_Shoulder_04","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"110201","LShoulder_Leather_C_01.mdx","RShoulder_Leather_C_01.mdx","Shoulder_Leather_C_01Green","Shoulder_Leather_C_01Green","INV_Shoulder_08","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"110202","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Leather_C_01Green_Boot_LL","Leather_C_01Green_Boot_FO","0","0"
"110203","","","","","INV_Boots_07","","1","0","0","0","0","7","0","0","","","","","","","Leather_C_01Green_Boot_LL","Leather_C_01Green_Boot_FO","0","0"
"110204","","","","","INV_Pants_01","","0","0","0","0","0","7","0","0","","","","","","Cloth_C_01Black_Pant_LU","Cloth_C_01Black_Pant_LL","","0","0"
"110205","","","","","INV_Pants_02","","0","0","0","0","0","7","0","0","","","","","","Cloth_C_01Black_Pant_LU","Cloth_C_01Black_Pant_LL","","0","0"
"110206","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Cloth_C_01Black_Pant_LU","Cloth_C_01Black_Pant_LL","","0","0"
"110207","","","","","INV_Pants_02","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_03Crewman_Pant_LU","Cloth_A_03Crewman_Pant_LL","","0","0"
"110208","","","","","INV_Pants_06","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_03Crewman_Pant_LU","Cloth_A_03Crewman_Pant_LL","","0","0"
"110209","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Mail_C_01Silver_Pant_LU","Mail_C_01Silver_Pant_LL","","0","0"
"110210","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Mail_C_01Silver_Pant_LU","Mail_C_01Silver_Pant_LL","","0","0"
"110211","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Mail_C_01Silver_Pant_LU","Mail_C_01Silver_Pant_LL","","0","0"
"110212","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Mail_C_01Silver_Boot_LL","Mail_C_01Silver_Boot_FO","0","0"
"110213","","","","","INV_Boots_Plate_08","","1","0","0","0","0","11","0","0","","","","","","","Mail_C_01Silver_Boot_LL","Mail_C_01Silver_Boot_FO","0","0"
"110214","","","","","INV_Gauntlets_04","","1","0","0","0","0","10","0","0","","Mail_C_01Silver_Glove_AL","Mail_C_01Silver_Glove_HA","","","","","","0","0"
"110215","","","","","INV_Gauntlets_29","","1","0","0","0","0","11","0","0","","Mail_C_01Silver_Glove_AL","Mail_C_01Silver_Glove_HA","","","","","","0","0"
"110216","","","","","INV_Pants_10","","0","0","0","0","0","7","0","0","","","","","","Leather_B_02Black_Pant_LU","Leather_B_02Black_Pant_LL","","0","0"
"110217","","","","","INV_Pants_02","","0","0","0","0","0","7","0","0","","","","","","Leather_B_02Black_Pant_LU","Leather_B_02Black_Pant_LL","","0","0"
"110218","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Leather_B_02Black_Pant_LU","Leather_B_02Black_Pant_LL","","0","0"
"110219","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Leather_B_02Black_Boot_LL","Leather_B_02Black_Boot_FO","0","0"
"110220","","","","","INV_Boots_08","","1","0","0","0","0","7","0","0","","","","","","","Leather_B_02Black_Boot_LL","Leather_B_02Black_Boot_FO","0","0"
"110221","","","","","INV_Boots_01","","1","0","0","0","0","10","0","0","","","","","","","Leather_B_02Black_Boot_LL","Leather_B_02Black_Boot_FO","0","0"
"110222","","","","","INV_Pants_07","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_01Gray_Pant_LU","Cloth_B_01Gray_Pant_LL","","0","0"
"110223","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_01Gray_Pant_LU","Cloth_B_01Gray_Pant_LL","","0","0"
"110224","","","","","INV_Gauntlets_18","","1","0","0","0","0","7","0","0","","Cloth_B_01Gray_Glove_AL","Cloth_B_01Gray_Glove_HA","","","","","","0","0"
"110225","","","","","INV_Gauntlets_21","","1","0","0","0","0","7","0","0","","Cloth_B_01Gray_Glove_AL","Cloth_B_01Gray_Glove_HA","","","","","","0","0"
"110226","Helm_Monocle_A_01.mdx","","Helm_Monocle_A_01Gold","","INV_Misc_Spyglass_03","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"110227","Helm_Monocle_A_01.mdx","","Helm_Monocle_A_01Gold","","INV_Misc_Spyglass_03","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"110228","Helm_Monocle_A_01.mdx","","Helm_Monocle_A_01Gold","","INV_Misc_Spyglass_03","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"110229","Helm_Monocle_A_01.mdx","","Helm_Monocle_A_01Gold","","INV_Misc_Spyglass_03","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"110230","","","","","INV_Belt_06","","0","0","0","0","0","7","0","0","","","","","","Leather_A_02Green_Belt_LU","","","0","0"
"110231","","","","","INV_Belt_04","","0","0","0","0","0","7","0","0","","","","","","Leather_A_02Green_Belt_LU","","","0","0"
"110232","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Leather_A_01Black_Belt_LU","","","0","0"
"110233","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Leather_A_01Black_Belt_LU","","","0","0"
"110234","","","","","INV_Belt_03","","0","0","0","0","0","7","0","0","","","","","","Leather_A_02Black_Belt_LU","","","0","0"
"110235","","","","","INV_Belt_04","","0","0","0","0","0","7","0","0","","","","","","Leather_A_02Black_Belt_LU","","","0","0"
"110236","","","","","INV_Belt_06","","0","0","0","0","0","10","0","0","","","","","","Plate_A_01Black_Belt_LU","","","0","0"
"110237","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Plate_A_01Black_Belt_LU","","","0","0"
"110238","","","","","INV_Pants_01","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_01Red_Pant_LU","Cloth_A_01Red_Pant_LL","","0","0"
"110239","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_01Red_Pant_LU","Cloth_A_01Red_Pant_LL","","0","0"
"110240","","","","","INV_Bracer_03","","0","0","0","0","0","7","0","0","","Leather_A_01White_Glove_AL","","","","","","","0","0"
"110241","","","","","INV_Jewelry_Ring_02","","0","0","0","0","0","11","0","0","","Leather_A_01White_Glove_AL","","","","","","","0","0"
"110242","","","","","INV_Bracer_11","","0","0","0","0","0","7","0","0","","Leather_B_01Black_Bracer_AL","","","","","","","0","0"
"110243","","","","","INV_Bracer_04","","0","0","0","0","0","7","0","0","","Leather_B_01Black_Bracer_AL","","","","","","","0","0"
"110244","","","","","INV_Belt_06","","0","0","0","0","0","7","0","0","","","","","","Mail_C_01Black_Belt_LU","","","0","0"
"110245","","","","","INV_Belt_04","","0","0","0","0","0","7","0","0","","","","","","Mail_C_01Black_Belt_LU","","","0","0"
"110246","","","","","INV_Belt_06","","0","0","0","0","0","10","0","0","","","","","","Mail_C_01Black_Belt_LU","","","0","0"
"110247","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Mail_C_01Black_Belt_LU","","","0","0"
"110248","","","","","INV_Boots_09","","1","0","0","0","0","7","0","0","","","","","","","Leather_D_01_Boot_LL","Leather_D_01_Boot_FO","0","0"
"110249","","","","","INV_Boots_08","","1","0","0","0","0","7","0","0","","","","","","","Leather_D_01_Boot_LL","Leather_D_01_Boot_FO","0","0"
"110250","","","","","INV_Bracer_07","","0","0","0","0","0","7","0","0","","Plate_A_01Black_Bracer_AL","","","","","","","0","0"
"110251","","","","","INV_Bracer_03","","0","0","0","0","0","7","0","0","","Plate_A_01Black_Bracer_AL","","","","","","","0","0"
"110252","","","","","INV_Bracer_07","","0","0","0","0","0","10","0","0","","Plate_A_01Black_Bracer_AL","","","","","","","0","0"
"110253","","","","","INV_Pants_07","","0","0","0","0","0","7","0","0","","","","","","Mail_C_01Black_Pant_LU","Mail_C_01Black_Pant_LL","","0","0"
"110254","","","","","INV_Pants_06","","0","0","0","0","0","7","0","0","","","","","","Mail_C_01Black_Pant_LU","Mail_C_01Black_Pant_LL","","0","0"
"110255","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Mail_C_01Black_Pant_LU","Mail_C_01Black_Pant_LL","","0","0"
"110256","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Mail_C_01Black_Pant_LU","Mail_C_01Black_Pant_LL","","0","0"
"110257","","","","","INV_Pants_08","","0","0","0","0","0","7","0","0","","","","","","Plate_A_01Silver_Pant_LU","Plate_A_01Silver_Pant_LL","","0","0"
"110258","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Plate_A_01Silver_Pant_LU","Plate_A_01Silver_Pant_LL","","0","0"
"110259","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Plate_A_01Silver_Pant_LU","Plate_A_01Silver_Pant_LL","","0","0"
"110260","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Plate_D_02_Boot_LL","Plate_D_02_Boot_FO","0","0"
"110261","","","","","INV_Boots_08","","1","0","0","0","0","10","0","0","","","","","","","Plate_D_02_Boot_LL","Plate_D_02_Boot_FO","0","0"
"110262","","","","","INV_Boots_Plate_09","","1","0","0","0","0","11","0","0","","","","","","","Plate_D_02_Boot_LL","Plate_D_02_Boot_FO","0","0"
"110263","","","","","INV_Gauntlets_05","","1","0","0","0","0","10","0","0","","Plate_D_02_Glove_AL","Plate_D_02_Glove_HA","","","","","","0","0"
"110264","","","","","INV_Gauntlets_29","","1","0","0","0","0","11","0","0","","Plate_D_02_Glove_AL","Plate_D_02_Glove_HA","","","","","","0","0"
"110265","","","","","INV_Belt_24","","0","0","0","0","0","7","0","0","","","","","","Plate_A_01Silver_Belt_LU","","","0","0"
"110266","","","","","INV_Belt_06","","0","0","0","0","0","10","0","0","","","","","","Plate_A_01Silver_Belt_LU","","","0","0"
"110267","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Plate_A_01Silver_Belt_LU","","","0","0"
"110268","","","","","INV_Pants_02","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_01Purple_Pant_LU","Cloth_B_01Purple_Pant_LL","","0","0"
"110269","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Cloth_B_01Purple_Pant_LU","Cloth_B_01Purple_Pant_LL","","0","0"
"110270","","","","","INV_Pants_07","","0","0","0","0","0","7","0","0","","","","","","Mail_A_01Red_Pant_LU","Mail_A_01Red_Pant_LL","","0","0"
"110271","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Mail_A_01Red_Pant_LU","Mail_A_01Red_Pant_LL","","0","0"
"110282","","","","","INV_Gauntlets_18","","1","0","0","0","0","7","0","0","","Leather_B_02Green_Glove_AL","Leather_B_02Green_Glove_HA","","","","","","0","0"
"110283","","","","","INV_Gauntlets_05","","1","0","0","0","0","7","0","0","","Leather_B_02Green_Glove_AL","Leather_B_02Green_Glove_HA","","","","","","0","0"
"110284","","","","","INV_Gauntlets_18","","1","0","0","0","0","7","0","0","","Leather_B_02Brown_Glove_AL","Leather_B_02Brown_Glove_HA","","","","","","0","0"
"110285","","","","","INV_Gauntlets_25","","1","0","0","0","0","7","0","0","","Leather_B_02Brown_Glove_AL","Leather_B_02Brown_Glove_HA","","","","","","0","0"
"110286","","","","","INV_Gauntlets_23","","1","0","0","0","0","7","0","0","","Leather_B_02Red_Glove_AL","Leather_B_02Red_Glove_HA","","","","","","0","0"
"110287","","","","","INV_Gauntlets_05","","1","0","0","0","0","7","0","0","","Leather_B_02Red_Glove_AL","Leather_B_02Red_Glove_HA","","","","","","0","0"
"110288","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","","Cloth_B_01Gray_Boot_FO","0","0"
"110289","","","","","INV_Boots_08","","1","0","0","0","0","7","0","0","","","","","","","","Cloth_B_01Gray_Boot_FO","0","0"
"110290","","","","","INV_Belt_04","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_03Crewman_Belt_LU","","","0","0"
"110291","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Cloth_A_03Crewman_Belt_LU","","","0","0"
"110292","","","","","INV_Belt_04","","0","0","0","0","0","7","0","0","","","","","","Robe_A_01Brown_Belt_LU","","","0","0"
"110293","","","","","INV_Belt_03","","0","0","0","0","0","7","0","0","","","","","","Robe_A_01Brown_Belt_LU","","","0","0"
"110294","","","","","INV_Belt_06","","0","0","0","0","0","7","0","0","","","","","","Leather_A_03Black_Belt_LU","","","0","0"
"110295","","","","","INV_Belt_06","","0","0","0","0","0","7","0","0","","","","","","Leather_A_03Black_Belt_LU","","","0","0"
"110296","","","","","INV_Gauntlets_18","","0","0","0","0","0","7","0","0","","Leather_B_01Black_Bracer_AL","","","","","","","0","0"
"110297","","","","","INV_Bracer_04","","0","0","0","0","0","7","0","0","","Leather_B_01Black_Bracer_AL","","","","","","","0","0"
"110298","","","","","INV_Bracer_07","","0","0","0","0","0","10","0","0","","Leather_B_01Black_Bracer_AL","","","","","","","0","0"
