"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderWater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_enUS","AreaName_enGB","AreaName_koKR","AreaName_frFR","AreaName_deDE","AreaName_enCN","AreaName_zhCN","AreaName_enTW","AreaName_zhTW","AreaName_esES","AreaName_esMX","AreaName_ruRU","AreaName_ptPT","AreaName_ptBR","AreaName_itIT","AreaName_Unk","AreaName_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","AmbientMultiplier"
"220","1","215","562","1075838976","0","11","0","9","0","0","","","","","","","","","Плато Красного Облака","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"221","1","215","274","1074790400","0","11","0","9","0","0","","","","","","","","","Лагерь Нараче","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"222","1","215","275","1076887616","0","11","0","226","0","5","","","","","","","","","Деревня Кровавого Копыта","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"223","1","215","276","1073741888","0","11","0","9","0","0","","","","","","","","","Озеро Каменного Быка","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"224","1","215","277","1073741888","0","11","0","9","0","7","","","","","","","","","Разграбленный караван","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"225","1","215","278","1073741888","0","11","0","9","0","9","","","","","","","","","Красные скалы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"226","0","130","551","1073741888","0","11","0","0","0","11","","","","","","","","","Струящаяся Тьма","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"227","0","130","279","1073741888","0","11","0","2","0","11","","","","","","","","","Поле Валгана","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"228","0","130","280","1076887616","0","11","0","15","0","10","","","","","","","","","Гробница","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"229","0","130","281","1073741888","0","11","0","0","161","12","","","","","","","","","Удел Ольсена","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"230","0","130","282","1073741888","0","11","0","0","0","18","","","","","","","","","Стена Седогрива","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"231","0","130","283","1073741888","0","11","0","191","0","20","","","","","","","","","Погибель Берена","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"232","0","130","284","1073741888","0","11","0","2","0","0","","","","","","","","","Рассветные острова","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"233","0","130","285","1073741888","0","11","0","191","301","15","","","","","","","","","Янтарная мельница","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"235","0","130","608","1073741888","0","11","0","219","0","0","","","","","","","","","Крепость Фенриса","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"236","0","130","286","1073741888","0","11","28","2","0","16","","","","","","","","","Крепость Темного Клыка","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"237","0","130","287","1073741888","0","11","0","2","0","16","","","","","","","","","Старая переправа","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"238","0","130","587","1073741888","0","11","0","2","0","0","","","","","","","","","Сад Мальдена","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"239","0","130","588","1073741888","0","11","0","2","0","11","","","","","","","","","Делянка Ивара","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"240","0","130","288","1073741888","0","11","0","2","0","12","","","","","","","","","Мертвое поле","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"241","0","10","289","1073741888","0","11","0","2","0","26","","","","","","","","","Гниющий сад","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"242","0","10","290","1073741888","0","11","0","2","0","28","","","","","","","","","Светлая роща","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"243","0","10","291","1073741888","0","11","0","2","0","0","","","","","","","","","Покинутая усадьба","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"244","0","10","292","1073741888","0","11","0","2","0","0","","","","","","","","","Имение Уиппл","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"245","0","10","563","1073741888","0","11","0","2","0","25","","","","","","","","","Усадьба Йоргена","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"246","0","51","293","1073741888","0","11","0","10","0","48","","","","","","","","","Котлован","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"247","0","51","294","1073741888","0","11","0","0","0","45","","","","","","","","","Карьер Грязнули","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"249","0","46","1","1073741888","0","11","0","10","0","50","","","","","","","","","Скала Молота Ужаса","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"250","0","46","579","1073741888","0","11","0","0","0","54","","","","","","","","","Руины Тауриссана","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"251","0","46","2","1073741888","0","11","0","0","0","0","","","","","","","","","Пламенеющий Стяг","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"252","0","46","3","1073741888","0","11","0","0","301","57","","","","","","","","","Крепость Черной горы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"253","0","46","4","1073741888","0","11","0","0","0","56","","","","","","","","","Башня Пепла","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"254","0","46","630","1073741888","0","11","0","10","0","55","","","","","","","","","Черная гора","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"255","0","46","5","1073741888","0","11","0","10","0","59","","","","","","","","","Алтарь Бурь","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"256","1","141","6","1073741824","0","11","0","11","0","0","","","","","","","","","Альдрассил","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"257","1","141","7","1073741824","0","11","0","11","0","0","","","","","","","","","Паучье логово","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"258","1","141","8","1073741888","0","11","0","11","0","0","","","","","","","","","Пещера Бесов","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"259","1","141","9","1073741888","0","11","0","11","0","5","","","","","","","","","Озеро Аль'Амет","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"260","1","141","10","1073741888","0","11","0","11","0","6","","","","","","","","","Деревня Звездного Ветра","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"261","1","141","11","1073741888","0","11","0","0","0","8","","","","","","","","","Лагерь у Кривой Сосны","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"262","1","141","12","1073741888","0","11","0","11","0","0","","","","","","","","","Обитель Бен'этиль","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"263","1","141","13","1073741888","0","11","0","0","0","0","","","","","","","","","Расселина","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"264","1","141","14","1073741888","0","11","0","11","0","9","","","","","","","","","Поляна Оракула","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"265","1","141","15","1073741888","0","11","0","0","0","11","","","","","","","","","Родниковая река","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"266","1","141","16","1073741888","0","11","0","0","0","9","","","","","","","","","Родниковое озеро","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"267","0","0","17","64","0","11","31","1","0","0","","","","","","","","","Предгорья Хилсбрада","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,3"
"268","37","0","580","64","0","11","42","0","0","0","","","","","","","","","Кратер Азшары","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"269","0","0","18","64","0","11","31","0","0","18","","","","","","","","","Дун Альгаз","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"271","0","267","615","1075839040","0","11","0","1","0","22","","","","","","","","","Южнобережье","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"272","0","267","19","1075839040","0","11","0","182","0","20","","","","","","","","","Мельница Таррен","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"275","0","267","20","1073741888","0","11","0","191","302","21","","","","","","","","","Крепость Дарнхольд","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"276","0","0","564","64","0","11","31","0","0","0","","","","","","","","","НЕ ИСПОЛЬЗУЕТСЯ Подгорная тропа","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"277","0","36","21","1073741888","0","11","0","1","0","0","","","","","","","","","Пещеры предгорий","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"278","0","36","22","1073741888","0","11","0","1","301","32","","","","","","","","","Лордамерские выселки","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"279","0","36","23","1073741888","0","11","0","0","81","30","","","","","","","","","Даларанский кратер","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"280","0","36","24","1073741888","0","11","37","10","301","34","","","","","","","","","Странбрад","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"281","0","36","25","1073741888","0","11","37","10","301","36","","","","","","","","","Руины Альтерака","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"282","0","36","26","1073741888","0","11","37","10","0","35","","","","","","","","","Логово Раздробленного Хребта","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"283","0","36","27","1073741888","0","11","37","10","0","35","","","","","","","","","Кровавая низина","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
